GeneID_NCBI	Symbol_HGNC	Aliases	mean_cov_BGI	median_cov_BGI	perc_cov_BGI_10x	perc_cov_BGI_20x	mean_cov_TWIST	median_cov_TWIST	perc_cov_TWIST_10x	perc_cov_TWIST_20x	GenePanels_Symbol	GenePanel	GenePanelCount
3490	IGFBP7	AGM|FSTL2|IBP-7|IGFBP-7|IGFBP-7v|IGFBPRP1|MAC25|PSF|RAMSVPS|TAF	70,4	73,4	92,7	87,2	133,6	132,6	100	100	IGFBP7	"OMIM (AR);PCS (AR)"	2
3501	IGHG2		28,8	26,2	68,8	49,6	245,3	250,8	100	100	IGHG2	OMIM (UK,AR,AD,XL)	1
3507	IGHM	AGM1|MU|VH	160	170,9	100	100	142,4	145,8	100	100	IGHM	"IMMUUN (AR);OMIM (AR);PCS (AR)"	3
3508	IGHMBP2	CATF1|CMT2S|HCSA|HMN6|SMARD1|SMUBP2|ZFAND7	113,5	118,2	98,8	95,1	140,7	145	100	100	IGHMBP2	"AKI (AR);HMSN (AR);OMIM (AR);PCS (AR);SPIER (AR)"	5
3514	IGKC	HCAK1|IGKCD|Km	131,4	127,4	100	100	167,1	171,8	100	100	IGKC	"OMIM (AR);PCS (AR)"	2
3543	IGLL1	14.1|AGM2|CD179b|IGL1|IGL5|IGLJ14.1|IGLL|IGO|IGVPB|VPREB2	91,6	91,1	99,9	96,9	183,6	183,6	100	100	IGLL1	"IMMUUN (AR);OMIM (AR);PCS (AR)"	3
3547	IGSF1	CHTE|IGCD1|IGDC1|INHBP|PGSF2|p120	84,8	88,4	99,5	96,3	133,4	137,4	100	100	IGSF1	"LENGTE (XLR);OMIM (XLR)"	2
285313	IGSF10	CMF608	219,7	220	100	100	158	158,5	100	100	IGSF10	"DSD (AD);HH (AD);OMIM (AD)"	3
3321	IGSF3	EWI-3|LCDD|V8	103,4	101,6	95,4	94	164,4	168,4	100	100	IGSF3	OMIM (AR)	1
3549	IHH	BDA1|HHG2	146,8	150,3	100	100	159,5	158,2	100	100	IHH	"LENGTE (AD,AR);OMIM (AD,AR);PCS (AR)"	3
3551	IKBKB	IKK-beta|IKK2|IKKB|IMD15|IMD15A|IMD15B|NFKBIKB	130,5	133,8	99,8	97,4	123,2	126,4	100	100	IKBKB	"IMMUUN (AD,AR);LENGTE (AR);OMIM (AD,AR);PCS (AR)"	4
8517	IKBKG	AMCBX1|EDAID1|FIP-3|FIP3|Fip3p|IKK-gamma|IKKAP1|IKKG|IMD33|IP|IP1|IP2|IPD2|NEMO|ZC2HC9	60	62,9	84,1	77,2	130,5	134,1	100	100	IKBKG	"CFA (XL);DERM (XL);IMMUUN (XL);LENGTE (XL);MR (XL);OMIM (XL)"	6
10320	IKZF1	CVID13|Hs.54452|IK1|IKAROS|LYF1|LyF-1|PPP1R92|PRO0758|ZNFN1A1	182,5	188	99,3	99,3	138,8	141,2	100	100	IKZF1	"BMF (AD);IMMUUN (AD);OMIM (AD);TUMOR (AD)"	4
64376	IKZF5	PEGASUS|THC7|ZNFN1A5	224,6	176,8	100	100	141,9	142,4	100	100	IKZF5	"BMF (AD);HEMOS (AD);OMIM (AD)"	3
3586	IL10	CSIF|GVHDS|IL-10|IL10A|TGIF	106,4	109,7	99,8	98,2	138,4	142,3	100	100	IL10	"ANEURYSM (AD);IMMUUN (AR);OMIM (AR;AD)"	3
3587	IL10RA	CD210|CD210a|CDW210A|HIL-10R|IL-10R1|IL10R	154,2	151,8	100	100	148,2	150,2	100	100	IL10RA	"IMMUUN (AR);OMIM (AR);PCS (AR)"	3
3588	IL10RB	CDW210B|CRF2-4|CRFB4|D21S58|D21S66|IL-10R2	147,4	157,2	99,8	98	131,1	135,9	100	100	IL10RB	"IMMUUN (AR);OMIM (AR);PCS (AR)"	3
3590	IL11RA	CRSDA	154,4	155,5	100	99,9	146,4	150,5	100	100	IL11RA	"CFA (AR);OMIM (AR);PCS (AR)"	3
3593	IL12B	CLMF|CLMF2|IL-12B|IMD28|IMD29|NKSF|NKSF2	111,4	118,2	100	99,3	141	146,6	100	100	IL12B	"IMMUUN (AR);OMIM (AR);PCS (AR)"	3
3594	IL12RB1	CD212|IL-12R-BETA1|IL12RB|IMD30	117,5	121,8	98,9	96,3	131,4	134,5	94,1	94,1	IL12RB1	"IMMUUN (AR);OMIM (AR);PCS (AR)"	3
112744	IL17F	CANDF6|IL-17F|ML-1|ML1	83,6	88,7	99,9	97,2	120,5	124,5	100	100	IL17F	"IMMUUN (AD);OMIM (UK,AR,AD,XL)"	2
23765	IL17RA	CANDF5|CD217|CDw217|IL-17RA|IL17R|IMD51|hIL-17R	135,6	129,6	100	99,4	144,8	146,6	100	100	IL17RA	"DERM (AR);IMMUUN (AR);OMIM (AR);PCS (AR)"	4
84818	IL17RC	CANDF9|IL17-RL|IL17RL	122,6	121	100	99,9	140,2	141,5	100	100	IL17RC	"IMMUUN (AR);OMIM (AR);PCS (AR)"	3
54756	IL17RD	HH18|IL-17RD|IL17RLM|SEF	146,8	145,4	99,9	99,1	133,8	135,6	100	100	IL17RD	"DERM (AD);DSD (AD);HH (AD);OMIM (AD;AD,AR)"	4
10068	IL18BP	FVH|IL18BPa	173,1	175,8	100	100	153,6	157,8	100	100	IL18BP	"IMMUUN (AR);OMIM (AR)"	2
3553	IL1B	IL-1|IL1-BETA|IL1F2|IL1beta	130	133,6	100	100	118,5	123,6	100	100	IL1B	"ANEURYSM (AD);OMIM (AD)"	2
11141	IL1RAPL1	IL-1-RAPL-1|IL-1RAPL-1|IL1R8|IL1RAPL|IL1RAPL-1|MRX10|MRX21|MRX34|OPHN4|TIGIRR-2	121,5	126	99,8	98,6	134,9	138	100	100	IL1RAPL1	"MR (XL);OMIM (XLR)"	2
3557	IL1RN	DIRA|ICIL-1RA|IL-1RN|IL-1ra|IL-1ra3|IL1F3|IL1RA|IRAP|MVCD4	152,3	154,6	100	100	122	125,4	100	100	IL1RN	"DERM (AR);IMMUUN (AR);LENGTE (AR);OMIM (AR);PCS (AR)"	5
3558	IL2	IL-2|TCGF|lymphokine	82,1	84,5	94,5	88	120,2	123,5	100	100	IL2	"IMMUUN (AR);OMIM (AR)"	2
59067	IL21	CVID11|IL-21|Za11	75,2	77	99,4	95,7	140,4	143,5	100	100	IL21	"IMMUUN (AR);OMIM (AR)"	2
50615	IL21R	CD360|IMD56|NILR	139,4	145	100	100	142,8	143,5	100	100	IL21R	"IMMUUN (AR);OMIM (AR);PCS (AR)"	3
3559	IL2RA	CD25|IDDM10|IL2R|IMD41|TCGFR|p55	117,8	122,3	100	99,7	131,9	135,6	100	100	IL2RA	"IMMUUN (AR);OMIM (AR);PCS (AR)"	3
3560	IL2RB	CD122|IL15RB|IMD63|P70-75	117,6	117,9	100	99,7	140,2	142,8	100	100	IL2RB	"IMMUUN (AR);OMIM (AR);PCS (AR)"	3
3561	IL2RG	CD132|CIDX|IL-2RG|IMD4|P64|SCIDX|SCIDX1	67,8	71,1	99,8	97,1	128	131,9	100	100	IL2RG	"IMMUUN (XL);LENGTE (XLR);OMIM (XLR);SCID (XL)"	4
133396	IL31RA	CRL|CRL3|GLM-R|GLMR|GPL|IL-31RA|PLCA2|PRO21384|hGLM-R|zcytoR17	138,3	141,1	99,9	99,9	141,5	145,6	100	100	IL31RA	"DERM (AD);OMIM (AD)"	2
26525	IL36RN	FIL1|FIL1(DELTA)|FIL1D|IL-36Ra|IL1F5|IL1HY1|IL1L1|IL1RP3|IL36RA|PSORP|PSORS14	100,5	104,4	100	100	137,6	141,6	100	100	IL36RN	"DERM (AR);IMMUUN (AR);OMIM (AR);PCS (AR)"	4
3570	IL6R	CD126|HIES5|IL-1Ra|IL-6R|IL-6R-1|IL-6RA|IL6Q|IL6QTL|IL6RA|IL6RQ|gp80	148	153,1	98,4	94,2	123,7	128,2	92,8	92,7	IL6R	"ANEURYSM (AD);IMMUUN (AR);OMIM (AR;AD)"	3
3572	IL6ST	CD130|CDW130|GP130|HIES4|IL-6RB|sGP130	111	112,4	96,4	90,3	130,4	133,7	100	100	IL6ST	"CFA (AR);IMMUUN (AD,AR);LENGTE (AR);OMIM (AR;AD,AR;UK,AR,AD,XL);PCS (AR)"	5
3575	IL7R	CD127|CDW127|IL-7R-alpha|IL7RA|ILRA	150,3	147,7	100	99,8	144,9	149,6	100	100	IL7R	"IMMUUN (AR);OMIM (AR);PCS (AR);SCID (AR)"	4
286676	ILDR1	DFNB42|ILDR1alpha|ILDR1alpha'|ILDR1beta	118,2	117,9	99,9	98,4	142,2	147,2	100	100	ILDR1	"DOOF (AR);OMIM (AR);PCS (AR)"	3
3611	ILK	HEL-S-28|ILK-1|ILK-2|P59|p59ILK	154,5	156,1	100	100	146,4	148,4	100	100	ILK	"HART (AD);OMIM (AD)"	2
3612	IMPA1	IMP|IMPA|MRT59	81,3	84	97	87	130,6	133,8	100	100	IMPA1	"MR (AR);OMIM (AR);PCS (AR)"	3
3614	IMPDH1	IMPD|IMPD1|IMPDH-I|LCA11|RP10|sWSS2608	58,9	57,5	87,9	80,2	134,4	137,4	100	100	IMPDH1	"BLIND (AD);METAB (AR);OMIM (AR;AD)"	3
3617	IMPG1	GP147|IPM150|SPACR|VMD4	106,8	110,6	99,7	98,5	132,3	132,9	100	100	IMPG1	"BLIND (AD);OMIM (AD)"	2
50939	IMPG2	IPM200|RP56|SPACRCAN|VMD5	147,3	150,2	99,8	98,4	147,1	149,6	100	100	IMPG2	"BLIND (AD,AR);OMIM (AD,AR);PCS (AR)"	3
64423	INF2	C14orf151|C14orf173|CMTDIE|FSGS5|pp9484	93,7	89,3	86,7	83,8	142,8	143,2	100	100	INF2	"HMSN (AD);NIER (AD);OMIM (AD)"	3
3621	ING1	p24ING1c|p33|p33ING1|p33ING1b|p47|p47ING1a	155,9	142,9	100	99,9	155,7	161,6	100	100	ING1	OMIM (UK,AR,AD,XL)	1
54617	INO80	INO80A|INOC1	110,4	114,7	100	99,1	130,9	135,2	100	100	INO80	"IMMUUN (AR);OMIM (AR)"	2
56623	INPP5E	CORS1|CPD4|JBTS1|MORMS|PPI5PIV|pharbin	105,9	107,5	97,1	92,7	145,2	148,5	100	100	INPP5E	"BLIND (AR);CILIO (AR);METAB (AR);MR (AR);NIER (AR);OMIM (AR);PCS (AR)"	7
51763	INPP5K	MDCCAID|PPS|SKIP	105,4	109,2	100	100	134,7	137,8	100	100	INPP5K	"MR (AR);OMIM (AR);PCS (AR);SPIER (AR)"	4
3636	INPPL1	OPSMD|SHIP2	128	131	98,4	94,5	141,3	145,1	99,9	99,7	INPPL1	"LENGTE (AR);METAB (AR);OMIM (AR);PCS (AR)"	4
3630	INS	IDDM|IDDM1|IDDM2|ILPR|IRDN|MODY10|PNDM4	60,2	62,1	99,9	97,9	149,9	156	100	100	INS	OMIM (AD,AR)	1
3640	INSL3	RLF|RLNL|ley-I-L	55	54,5	80,6	78,3	115,6	118,5	80,7	80,7	INSL3	OMIM (AD)	1
3643	INSR	CD220|HHF5	132,7	138,2	97,8	94,7	133,9	137,8	99,9	99,2	INSR	"DERM (AD,AR);IMMUUN (AR);LEVER (AD,AR);METAB (AD);OMIM (AD,AR);PCS (AR)"	6
26173	INTS1	INT1|NDCAGF|NET28	115,1	119,2	99,8	98,5	147,1	151	100	100	INTS1	"MR (AD);OMIM (AD;AR;UK,AR,AD,XL);PCS (AR)"	3
55656	INTS8	C8orf52|INT8|NEDCHS	130,1	135	99,9	98,8	114	117	100	100	INTS8	"OMIM (AR);PCS (AR)"	2
27152	INTU	CPLANE4|INT|OFD17|PDZD6|PDZK6|SRTD20	139,3	141,9	99,7	98,1	120	122,6	100	100	INTU	"CFA (AR);CILIO (AR);LENGTE (AR);NIER (AR);OMIM (AR);PCS (AR);SCHISIS (AR)"	7
27130	INVS	INV|NPH2|NPHP2	160,5	163,7	100	100	135,8	139,8	100	100	INVS	"BLIND (AR);CILIO (AR);LEVER (AR);NIER (AR);OMIM (AR);PCS (AR)"	6
253430	IPMK		102,4	112,5	99,2	92	134,9	136,6	100	100	IPMK	"OMIM (AD);TUMOR (AD)"	2
9657	IQCB1	NPHP5|PIQ|SLSN5	107,9	113,4	93,9	85	120,8	124,6	100	100	IQCB1	"BLIND (AR);CILIO (AR);NIER (AR);OMIM (AR);PCS (AR)"	5
23288	IQCE	1700028P05Rik|PAPA7	136,6	140	99,9	98,8	124,8	127,7	100	100	IQCE	OMIM (AR)	1
9922	IQSEC1	ARF-GEP100|ARFGEP100|BRAG2|GEP100|IDDSSBA	102,6	93,4	89,1	86,3	127,5	129,8	97,6	95,2	IQSEC1	"MR (AR);OMIM (AR);PCS (AR)"	3
23096	IQSEC2	BRAG1|IQ-ArfGEF|MRX1|MRX18|MRX78	74,1	72,4	96,8	88,6	127,9	131,9	99,4	98,4	IQSEC2	"EPI (XL);MR (XL);OMIM (XL)"	3
3654	IRAK1	IRAK|pelle	75,2	76,4	99,3	94,9	121,2	122,6	99,9	99,4	IRAK1	"IMMUUN (XL);OMIM (XL)"	2
51135	IRAK4	IMD67|IPD1|IRAK-4|NY-REN-64|REN64	111,8	116,9	99,8	97,7	133,8	138,5	100	100	IRAK4	"IMMUUN (AR);OMIM (AR;UK,AR,AD,XL);PCS (AR)"	3
3658	IREB2	ACO3|IRE-BP 2|IRE-BP2|IRP2|IRP2AD|NDCAMA	147,7	154,2	100	99,8	134,8	139	100	100	IREB2	"METAB (AR);OMIM (AR);PCS (AR)"	3
3659	IRF1	IRF-1|MAR	148,1	150,4	100	100	120,6	123,2	100	100	IRF1	OMIM (UK,AR,AD,XL)	1
359948	IRF2BP2	CVID14	88,8	79,7	93,9	77,7	118,1	116,6	100	99,9	IRF2BP2	"IMMUUN (AD);OMIM (AD)"	2
64207	IRF2BPL	C14orf4|EAP1|NEDAMSS	178,4	160,3	99,5	95	136,6	143,9	99,9	99,2	IRF2BPL	"BEWEGING (AD);EPI (AD);MR (AD);OMIM (AD)"	4
3661	IRF3	IIAE7	131,8	140,7	100	99,8	157,1	160,4	100	100	IRF3	"IMMUUN (AD);OMIM (AD)"	2
3662	IRF4	LSIRF|MUM1|NF-EM5|SHEP8	207,3	220,9	100	100	138,5	142,8	100	100	IRF4	"DERM (AD);IMMUUN (AD,AR);OMIM (AD;AD,AR)"	3
3664	IRF6	LPS|OFC6|PIT|PPS|PPS1|VWS|VWS1	84,8	91,7	99,6	95,9	151	156,3	100	100	IRF6	"CFA (AD);DERM (AD);DSD (AD);OMIM (AD);SCHISIS (AD)"	5
3665	IRF7	IMD39|IRF-7|IRF-7H|IRF7A|IRF7B|IRF7C|IRF7H	120,8	126,8	100	99,9	195,4	199	100	100	IRF7	"IMMUUN (AR);OMIM (AR);PCS (AR)"	3
3394	IRF8	H-ICSBP|ICSBP|ICSBP1|IMD32A|IMD32B|IRF-8	110,9	113,2	99	95,7	135,5	139,8	100	100	IRF8	"IMMUUN (AD,AR);OMIM (AD,AR);PCS (AR)"	3
10379	IRF9	IRF-9|ISGF3|ISGF3G|p48	139,7	138,5	100	100	143,7	147,7	100	100	IRF9	"IMMUUN (AR);OMIM (AR);PCS (AR)"	3
345611	IRGM	IFI1|IRGM1|LRG-47|LRG47	117,2	124,7	100	100	146,7	154,4	100	100	IRGM	"IMMUUN (AD);OMIM (AD)"	2
8471	IRS4	CHNG9|IRS-4|PY160	161,5	147	100	100	145,9	149,4	100	100	IRS4	OMIM (XLR)	1
79192	IRX1	IRX-5|IRXA1	149,1	135,1	87,4	81,3	154,1	150,5	97,7	94	IRX1	"BLIND (AD);OMIM (AD)"	2
153572	IRX2	IRXA2	60,2	48,8	92,9	76,5	123,2	121,7	100	99,7	IRX2	"ANEURYSM (AD);OMIM (AD)"	2
50805	IRX4	IRXA3	145,8	126,7	98	94,8	141,5	139,8	100	100	IRX4	"ANEURYSM (AD);OMIM (AD)"	2
10265	IRX5	HMMS|IRX-2a|IRXB2	110,7	101,5	99,9	98,2	139,1	145,4	100	99,8	IRX5	"OMIM (AR);PCS (AR)"	2
81689	ISCA1	HBLD2|ISA1|MMDS5|hIscA	58,4	54,5	94,2	85,9	128,8	131,6	95,1	95,1	ISCA1	"OMIM (AR);OXPHOS (AR);PCS (AR)"	3
122961	ISCA2	HBLD1|ISA2|MMDS4|c14_5557	126,9	126,3	100	98,8	144,9	148,6	100	100	ISCA2	"BEWEGING (AR);MR (AR);OMIM (AR);OXPHOS (AR);PCS (AR)"	5
23479	ISCU	2310020H20Rik|HML|ISU2|NIFU|NIFUN|hnifU	133,9	135,3	100	100	129,8	132	100	100	ISCU	"OMIM (AR);OXPHOS (AR);PCS (AR);SPIER (AR)"	4
9636	ISG15	G1P2|IFI15|IMD38|IP17|UCRP|hUCRP	150,3	150,7	100	100	145,4	146,6	100	100	ISG15	"IMMUUN (AR);OMIM (AR);PCS (AR)"	3
83737	ITCH	ADMFD|AIF4|AIP4|NAPP1	129,6	133,7	91,6	91,3	128,8	132,2	95,9	95	ITCH	"IMMUUN (AR);METAB (AR);OMIM (AR);PCS (AR)"	4
3673	ITGA2	BR|CD49B|GPIa|HPA-5|VLA-2|VLAA2	156	161,8	99,6	98,1	133,1	136,6	100	100	ITGA2	"HEMOS (AD);OMIM (AD)"	2
3674	ITGA2B	BDPLT16|BDPLT2|CD41|CD41B|GP2B|GPIIb|GT|GTA|HPA3|PPP1R93	131,9	133	99,7	97,8	143,7	146,8	100	100	ITGA2B	"HEMOS (AD,AR);OMIM (AR;AD,AR);PCS (AR)"	3
3675	ITGA3	CD49C|FRP-2|GAP-B3|GAPB3|ILNEB|MSK18|VCA-2|VL3A|VLA3a	154,4	162,2	99,5	97,4	142,2	145,7	100	100	ITGA3	"DERM (AR);NIER (AR);OMIM (AR);PCS (AR)"	4
3655	ITGA6	CD49f|ITGA6B|VLA-6	156,6	162	99,9	98,9	122,6	126,4	100	100	ITGA6	"ANEURYSM (AD);DERM (AR);OMIM (AR;AD);PCS (AR)"	4
3679	ITGA7		138,7	142,3	99,6	98	135,7	139	100	100	ITGA7	"MR (AR);OMIM (AR);PCS (AR);SPIER (AR)"	4
8516	ITGA8		135,5	140,2	99,9	99,7	135,9	139,6	100	100	ITGA8	"NIER (AR);OMIM (AR);PCS (AR)"	3
3689	ITGB2	CD18|LAD|LCAMB|LFA-1|MAC-1|MF17|MFI7	153,2	160,3	97,2	97,2	130,9	135,3	97,2	97,2	ITGB2	"IMMUUN (AR);OMIM (AR);PCS (AR)"	3
3690	ITGB3	BDPLT16|BDPLT2|CD61|GP3A|GPIIIa|GT	118,2	122,8	100	99,4	137,1	140,1	100	100	ITGB3	"HEMOS (AD,AR);OMIM (AD,AR);PCS (AR)"	3
3691	ITGB4	CD104|GP150	149,9	156,1	98,4	96,2	140,7	144,8	100	100	ITGB4	"DERM (AD,AR);OMIM (AD,AR);PCS (AR)"	3
3694	ITGB6	AI1H	148,8	158,3	97,2	95,8	132,5	136	100	100	ITGB6	"CFA (AR);DERM (AR);OMIM (AR);PCS (AR)"	4
3702	ITK	EMT|LPFS1|LYK|PSCTK2	122,7	126,2	100	98,9	135,6	139	100	100	ITK	"IMMUUN (AR);OMIM (AR);PCS (AR);TUMOR (AR)"	4
9445	ITM2B	ABRI|BRI|BRI2|BRICD2B|E25B|E3-16|FBD|RDGCA|imBRI2	146,2	155,2	100	99,8	113,6	116,6	100	100	ITM2B	OMIM (AD)	1
3704	ITPA	C20orf37|DEE35|HLC14-06-P|ITPase|My049|NTPase|dJ794I6.3	147,3	149,2	100	100	150,9	153,1	100	100	ITPA	"EPI (AR);HART (AR);METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	6
3708	ITPR1	ACV|CLA4|INSP3R1|IP3R|IP3R1|PPP1R94|SCA15|SCA16|SCA29	146,3	152,4	100	99,9	131,3	135,6	100	100	ITPR1	"BEWEGING (AD);BLIND (AD,AR);MR (AD);OMIM (AR;AD,AR);PCS (AR)"	5
3709	ITPR2	ANHD|CFAP48|INSP3R2|IP3R2	152,1	156,8	99,9	99,3	133,8	137,9	100	100	ITPR2	OMIM (AR)	1
3710	ITPR3	IP3R|IP3R3	146,8	152,6	100	99,7	136,4	140,6	100	100	ITPR3	"HMSN (AD);IMMUUN (AR);OMIM (AR;AD)"	3
6453	ITSN1	ITSN|SH3D1A|SH3P17	145	149,7	99,4	97,4	132,8	137,1	100	100	ITSN1	"NIER (AR);OMIM (AR)"	2
50618	ITSN2	PRO2015|SH3D1B|SH3P18|SWA|SWAP	133,2	138,8	98,8	96,5	131,1	134,9	100	100	ITSN2	"NIER (AR);OMIM (AR)"	2
3712	IVD	ACAD2|IVDH	97,9	101,1	100	100	134,9	138,6	100	100	IVD	"BMF (AR);METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	5
10625	IVNS1ABP	ARA3|FLARA3|HSPC068|IMD70|KLHL39|ND1|NS-1|NS1-BP|NS1BP	147,9	154,1	99,9	98,4	143,6	147,8	100	100	IVNS1ABP	"IMMUUN (AD);OMIM (AD)"	2
389434	IYD	C6orf71|DEHAL1|IYD-1|TDH4	121,6	130,5	99,5	95,7	127,2	131,3	100	100	IYD	"OMIM (AR);PCS (AR)"	2
182	JAG1	AGS|AGS1|AHD|AWS|CD339|DCHE|HJ1|JAGL1	142,7	147,4	97,7	96,8	153,6	157,4	100	100	JAG1	"ANEURYSM (AD);BLIND (AD);CHD (AD);HART (AD);HMSN (AD);LEVER (AD);MR (AD);NIER (AD);OMIM (AD)"	9
84522	JAGN1	GL009|SCN6	125,6	119,7	100	100	131,1	134,7	99,7	98	JAGN1	"BMF (AR);IMMUUN (AR);OMIM (AR);PCS (AR)"	4
3716	JAK1	AIIDE|JAK1A|JAK1B|JTK3	124,1	132,4	100	99,8	136,6	140,4	100	99,7	JAK1	"IMMUUN (AD,AR);OMIM (AD,AR)"	2
3717	JAK2	JTK10	121,9	127,4	98,1	95,8	111,8	115,1	100	100	JAK2	"HEMOS (AD);IJZER (AD);IMMUUN (AD,AR);OMIM (UK,AR,AD,XL;AD,AR)"	4
3718	JAK3	JAK-3|JAK3_HUMAN|JAKL|L-JAK|LJAK	122,4	127,9	99,9	98,7	149	153,8	100	100	JAK3	"IMMUUN (AR);OMIM (AR);PCS (AR);SCID (AR)"	4
58494	JAM2	C21orf43|CD322|IBGC8|JAM-B|JAMB|PRO245|VE-JAM|VEJAM	125,9	129	100	99,9	122,7	125,8	92,3	92,3	JAM2	"BEWEGING (AR);OMIM (AR);PCS (AR)"	3
83700	JAM3	JAM-2|JAM-3|JAM-C|JAMC	143,9	149,8	100	99,9	132,6	135,6	100	100	JAM3	"BEWEGING (AR);BLIND (AR);EPI (AR);MR (AR);OMIM (AR);PCS (AR)"	6
221037	JMJD1C	KDM3C|TRIP-8|TRIP8	163,2	161,1	99,9	99,2	144,9	147,4	100	100	JMJD1C	"MR (AD);OMIM (AD)"	2
56704	JPH1	CMT2K|JP-1|JP1	162,3	164,8	100	99,9	175,6	178,6	100	100	JPH1	"OMIM (AR;AD,AR);PCS (AR)"	2
57158	JPH2	CMH17|JP-2|JP2	93,5	82,5	95,5	80,3	150,3	151,3	100	100	JPH2	"HART (AD);OMIM (AD)"	2
57338	JPH3	CAGL237|HDL2|JP-3|JP3|TNRC22	155,5	159,7	100	99,8	164,6	162,2	100	100	JPH3	OMIM (AD)	1
3728	JUP	CTNNG|DP3|DPIII|PDGB|PG|PKGB	123,7	128,4	100	99,5	138,9	143,7	100	100	JUP	"DERM (AD,AR);HART (AD,AR);OMIM (AD,AR);PCS (AR)"	4
8997	KALRN	ARHGEF24|CHD5|CHDS5|DUET|DUO|HAPIP|TRAD	135	141,8	99,9	99,6	132,8	136,2	100	100	KALRN	"OMIM (AR);PCS (AR)"	2
23189	KANK1	ANKRD15|CPSQ2|KANK	150,9	140,7	100	100	151,3	151,6	100	100	KANK1	"MR (AD);NIER (AR);OMIM (AD;UK,AR,AD,XL)"	3
25959	KANK2	ANKRD25|MXRA3|NPHS16|PPKWH|SIP	151,5	154,4	100	100	148	150,5	100	100	KANK2	"DERM (AR);NIER (AR);OMIM (AR);PCS (AR)"	4
284058	KANSL1	CENP-36|KDVS|KIAA1267|MSL1v1|NSL1|hMSL1v1	180,7	179,7	99,9	99,2	256,2	260,8	100	100	KANSL1	"EPI (AD);MR (AD);OMIM (AD);SCHISIS (AD)"	4
3735	KARS1	CMTRIB|DEAPLE|DFNB89|KARS|KARS2|KRS|LEPID	128,1	133,2	100	99,9	137,1	141,1	100	100	KARS1	"DOOF (AR);HMSN (AR);OMIM (AR);OXPHOS (AR);PCS (AR)"	5
7994	KAT6A	ARTHS|MOZ|MRD32|MYST-3|MYST3|RUNXBP2|ZC2HC6A|ZNF220	172,6	175,7	100	99,8	156,6	158,2	100	100	KAT6A	"MR (AD);OMIM (AD);SCHISIS (AD)"	3
23522	KAT6B	GTPTS|MORF|MOZ2|MYST4|ZC2HC6B|qkf|querkopf	185,2	171,3	99,6	98,3	147	149,3	100	100	KAT6B	"CFA (AD,AR);DERM (AD);DSD (AD);LENGTE (AD);MR (AD);OMIM (AD;AD,AR)"	6
84148	KAT8	LIGOWS|MOF|MYST1|ZC2HC8|hMOF	114,1	118,4	99,9	98,8	129,4	132,1	100	100	KAT8	"MR (AD);OMIM (AD)"	2
10300	KATNB1	KAT|LIS6	133	136,6	100	99,9	132,4	134,9	100	100	KATNB1	"BEWEGING (AR);EPI (AR);MR (AR);OMIM (AR);PCS (AR)"	5
23247	KATNIP	JBTS26|KIAA0556	139,9	142,8	100	99,9	142,4	146,4	100	100	KIAA0556	"CILIO (AR);NIER (AR);OMIM (AR);PCS (AR)"	4
390594	KBTBD13	HCG1645727|NEM6	115,3	102,9	99,8	95,8	148,4	142,2	100	100	KBTBD13	"HMSN (AD);OMIM (AD);SPIER (AD)"	3
3736	KCNA1	AEMK|EA1|HBK1|HUK1|KV1.1|MBK1|MK1|RBK1	166,5	166,8	100	99,9	186	187,8	100	100	KCNA1	"BEWEGING (AD);EPI (AD);OMIM (AD)"	3
3737	KCNA2	DEE32|EIEE32|HBK5|HK4|HUKIV|KV1.2|MK2|NGK1|RBK2	162,9	160,9	100	99,6	179,1	179,8	100	100	KCNA2	"BEWEGING (AD);EPI (AD);METAB (AD);MR (AD);OMIM (AD)"	5
3739	KCNA4	HBK4|HK1|HPCN2|HUKII|KCNA4L|KCNA8|KV1.4|MCIDDS|PCN2	165,2	148,6	100	100	169,6	170,3	100	100	KCNA4	"MR (AR);OMIM (AR)"	2
3741	KCNA5	ATFB7|HCK1|HK2|HPCN1|KV1.5|PCN1	157,9	150,1	100	98,5	203,6	203,8	100	100	KCNA5	"HART (AD);OMIM (AD)"	2
3745	KCNB1	DEE26|DRK1|Kv2.1	168,6	157	100	99,6	160	159,1	100	100	KCNB1	"EPI (AD);MR (AD);OMIM (AD)"	3
3746	KCNC1	EPM7|KV3.1|KV4|NGK2	161,8	157,1	100	100	180,3	183,3	100	100	KCNC1	"BEWEGING (AD);EPI (AD);MR (AD);OMIM (AD)"	4
3748	KCNC3	KSHIIID|KV3.3|SCA13	108,1	113,4	78,6	65,8	130,6	123,9	95	89,7	KCNC3	"BEWEGING (AD);MR (AD);OMIM (AD)"	3
3751	KCND2	KV4.2|RK5	183,3	190,4	100	100	145,9	146,6	100	100	KCND2	"HART (AD);OMIM (AD)"	2
3752	KCND3	BRGDA9|KCND3L|KCND3S|KSHIVB|KV4.3|SCA19|SCA22	188	170,8	100	99,4	154,5	158,7	100	100	KCND3	"BEWEGING (AD);HART (AD);OMIM (AD)"	3
3753	KCNE1	ISK|JLNS|JLNS2|LQT2/5|LQT5|MinK	402,2	438,4	100	100	273,6	275,1	100	100	KCNE1	"DOOF (AR);HART (AD);OMIM (AD,AR);PCS (AR)"	4
